 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.28822E+01      -0.17965E-05       0.38736E+00       0.16956E+00       0.24627E+00      -0.19292E+01
      0      1      -0.18021E+01      -0.32594E-05      -0.62566E+00       0.40617E+01      -0.17985E+00      -0.48772E+01
      0      1      -0.16660E+01      -0.41135E-05       0.37665E+00       0.15303E+01      -0.61101E+00       0.74797E+01
      0      1       0.11220E+02       0.31059E-05       0.39942E+00       0.65150E+01      -0.68052E+00      -0.21131E-01
      0      1       0.95408E+01      -0.26885E-06       0.46408E-01      -0.11585E+01      -0.57177E+00       0.12445E+01
      0      1       0.56027E+01      -0.21351E-05       0.50081E+00       0.34938E+01      -0.18781E+00      -0.36512E+01
      0      1       0.14082E+00       0.28559E-05       0.30725E+00      -0.45659E+00       0.91849E+00      -0.51813E+01
      0      1      -0.69712E+01       0.26064E-05      -0.43382E-01       0.23580E+01      -0.36838E+00      -0.19582E+01
      0      1       0.53302E+01       0.34621E-05       0.21229E+00       0.16017E+01      -0.35000E+00       0.33272E+01
      0      1       0.16317E+01      -0.34798E-05       0.51430E+00      -0.24478E+01      -0.22167E+00      -0.14702E+00
      0      1      -0.99785E+01       0.50443E-05       0.16920E+00      -0.13400E+01       0.57412E+00       0.86231E+00
      0      1       0.96580E+01       0.36822E-05      -0.15785E+00      -0.84945E-01      -0.64093E+00       0.40232E+01
      0      1       0.75106E+01       0.35583E-05       0.24007E+00      -0.13222E+01      -0.39885E+00      -0.79547E+00
      0      1      -0.96849E+01       0.31026E-05       0.50748E-01       0.31468E+01      -0.86953E-01       0.19120E-01
      0      1      -0.70721E+01       0.33894E-05      -0.52261E+00       0.28253E+01       0.57095E+00      -0.22469E+01
      0      1       0.10474E+02      -0.94503E-06      -0.71549E+00       0.28413E+01       0.42287E-01       0.30965E+01
      0      1       0.61521E+00      -0.99046E-07       0.16658E+00      -0.19018E+01      -0.14595E+00       0.32463E+01
      0      1       0.10418E+02       0.32973E-05       0.58995E+00      -0.44541E-01       0.12591E+00      -0.39085E+01
      0      1       0.89321E+01      -0.54851E-06       0.29214E+00      -0.17875E+01      -0.74798E+00       0.28399E+01
      0      1       0.26035E+00       0.16922E-05       0.34296E+00       0.65864E+01       0.46488E+00      -0.30261E+01
      0      1      -0.11709E+02       0.19984E-05       0.11600E+00      -0.41608E+00      -0.42014E+00      -0.61544E-01
      0      1       0.58837E+01      -0.52639E-05       0.24233E-01       0.19710E+01      -0.40314E+00       0.40434E+01
      0      1       0.57668E+01      -0.81521E-06       0.44084E+00      -0.19291E+01       0.45397E+00      -0.37541E+00
      0      1       0.84522E+01       0.16826E-05       0.11822E+00       0.35218E+01      -0.44086E+00       0.16466E+01
      0      1      -0.17099E+01       0.22568E-05       0.56218E+00      -0.14541E+01      -0.86727E-01      -0.30040E+01
      0      1      -0.94306E-01      -0.16158E-05      -0.50174E-01       0.18920E+01       0.30512E+00      -0.55445E+01
      0      1      -0.36045E+01      -0.37943E-05       0.16695E+00      -0.85707E+01       0.14092E+00      -0.33862E+01
      0      1       0.41949E+01      -0.34243E-05      -0.46807E+00      -0.56883E+01      -0.31799E+00      -0.33969E+01
      0      1      -0.16966E+01       0.20960E-05       0.13405E+00       0.14998E+01      -0.58400E+00      -0.67299E+00
      0      1      -0.10900E+02       0.29055E-05       0.70641E+00      -0.48654E+01       0.85413E+00      -0.35765E+01
      0      1       0.17443E+01       0.36680E-05      -0.22401E+00      -0.21346E+01      -0.75703E-01       0.21028E+01
      0      1       0.66629E+01      -0.26105E-06       0.56811E+00      -0.43863E+01       0.83025E-01      -0.54812E+00
      0      1      -0.59376E+01       0.22064E-05      -0.50148E+00      -0.15116E+01       0.82926E-01       0.63846E+00
      0      1      -0.10326E+02       0.31007E-05       0.73859E-01       0.10142E+01      -0.18144E+00       0.14831E+01
      0      1       0.95556E+01      -0.25882E-05       0.53228E+00      -0.77492E-01       0.32167E+00       0.25627E+01
      0      1       0.32738E+00       0.47063E-05       0.16721E+00       0.11191E+01       0.24111E+00      -0.34966E+00
      0      1       0.10704E+02       0.50706E-05       0.66786E+00      -0.74983E+00      -0.28393E+00      -0.38487E+01
      0      1       0.34346E+01       0.12211E-05       0.55722E+00      -0.13574E+01      -0.68141E+00       0.26184E+00
      0      1      -0.21637E+01       0.35545E-05      -0.32439E+00      -0.23707E+01       0.28627E+00      -0.29231E+01
      0      1       0.81798E+01       0.39999E-05       0.17380E+00       0.27489E+01       0.52494E+00      -0.54759E+01
      0      1      -0.16301E+01      -0.12888E-05       0.35536E+00       0.39881E+01       0.53435E+00      -0.10334E+01
      0      1      -0.11539E+02       0.12091E-05      -0.81110E+00       0.97681E+00      -0.24461E+00       0.25949E+00
      0      1      -0.16506E+01      -0.22395E-05      -0.21239E+00      -0.88070E+01       0.28212E+00      -0.13490E+00
      0      1      -0.14614E+01       0.45930E-05       0.56506E+00       0.21871E+01       0.34403E+00      -0.81726E+01
      0      1      -0.18529E+01      -0.39250E-05       0.63895E-01      -0.29539E+00      -0.10939E+00      -0.11193E+01
      0      1      -0.11069E+02      -0.11704E-05       0.39953E+00       0.34334E+01       0.58568E+00       0.13385E+01
      0      1       0.34651E+01       0.18052E-05       0.26636E+00      -0.35879E+00       0.10608E+00       0.19625E+01
      0      1       0.58912E+01       0.13958E-05      -0.21248E+00       0.16893E+01       0.18527E+00      -0.80989E+00
      0      1      -0.10588E+02       0.33733E-05      -0.39906E+00      -0.71934E+01       0.22816E+00      -0.31744E+01
      0      1      -0.83036E+01       0.30590E-05       0.20515E+00      -0.66533E+00      -0.32080E-01       0.30839E+01
      0      1       0.90545E+01      -0.53971E-06      -0.59353E+00       0.43209E+01      -0.62181E+00      -0.26521E+01
      0      1       0.42306E+01      -0.28245E-05       0.31835E+00      -0.29162E+00       0.32438E+00      -0.28375E+00
      0      1      -0.33012E+01      -0.40633E-05      -0.14525E+00      -0.21243E+01       0.30462E+00       0.10591E+01
      0      1      -0.72882E+01      -0.19305E-05       0.52068E+00       0.13547E+01      -0.41576E+00       0.17878E+01
      0      1       0.74215E+01       0.19231E-05       0.28060E+00      -0.69365E-01       0.32052E+00      -0.50033E+01
      0      1      -0.16221E+01      -0.33868E-05       0.21930E+00       0.76491E+00       0.11084E+00       0.36286E+01
      0      1       0.48198E+01       0.94916E-06      -0.17195E+00      -0.63201E+00       0.28737E+00       0.11407E+01
      0      1       0.57341E+01      -0.67140E-06       0.18613E+00      -0.46046E+00       0.41071E+00      -0.55916E+01
      0      1      -0.87835E+01      -0.26430E-05       0.18778E+00      -0.66604E+01       0.48616E+00      -0.71102E+00
      0      1      -0.77084E+01       0.32407E-06      -0.10606E+00      -0.35172E+01       0.34420E-01      -0.16172E+01
      0      1      -0.85562E+01       0.35553E-05      -0.55381E-01       0.24433E+00      -0.38041E+00       0.22930E+01
      0      1      -0.29459E+01      -0.26280E-05       0.59555E+00      -0.23623E+01       0.54578E+00      -0.65342E+01
      0      1      -0.11352E+02       0.30595E-05      -0.61529E+00       0.30459E+01       0.42082E+00      -0.56069E-01
      0      1      -0.51521E+01       0.58909E-06      -0.63303E+00       0.38615E+01      -0.51643E-01       0.45555E+01
      0      1       0.75897E+01      -0.52810E-05       0.21910E+00      -0.53596E+01       0.27897E+00       0.58956E+00
      0      1       0.18189E+01      -0.26013E-05      -0.41293E+00      -0.43240E+01      -0.63550E+00       0.66824E+01
      0      1      -0.86050E+00      -0.20844E-05      -0.37124E-02       0.15842E+01       0.66737E+00      -0.52660E+01
      0      1       0.77785E+01      -0.47320E-05       0.27331E+00      -0.37413E+01       0.93855E+00      -0.60371E+01
      0      1      -0.19842E+01      -0.25514E-05       0.98922E-01      -0.56085E+01      -0.55930E+00      -0.27802E+01
      0      1       0.31889E-02       0.12093E-05       0.19428E+00      -0.66474E+01      -0.35932E+00      -0.35663E+01
      0      1      -0.75448E+01      -0.34384E-05       0.45622E+00      -0.11541E+01       0.36013E+00      -0.45432E-02
      0      1       0.90521E+01      -0.78514E-06       0.56091E-01       0.29711E+01       0.65509E+00      -0.33446E+01
      0      1      -0.67677E+01      -0.93463E-06       0.24696E+00       0.46557E+01      -0.52161E-02      -0.90277E-01
      0      1      -0.68669E+01       0.22331E-05      -0.62141E+00      -0.19350E+01       0.82810E-01      -0.32969E+01
      0      1      -0.10838E+02      -0.69078E-06       0.70946E+00      -0.18108E+01      -0.49918E+00       0.28929E+01
      0      1       0.10877E+02      -0.23723E-06      -0.12749E-01       0.10156E+01       0.85919E-01       0.28122E+01
      0      1      -0.99102E+01       0.34618E-05       0.29002E+00       0.31284E+01      -0.39197E+00       0.13607E+01
      0      1      -0.78849E+01      -0.22465E-05       0.67634E+00       0.84366E+00      -0.75978E+00       0.55644E+01
      0      1       0.59665E+01       0.72917E-06       0.25770E+00       0.21445E+01      -0.60501E-01       0.13658E+01
      0      1      -0.10674E+02      -0.18190E-05      -0.12890E+00      -0.47657E+01      -0.12174E+00       0.15099E+01
      0      1       0.10039E+02      -0.22088E-05      -0.33492E+00       0.21167E+01      -0.33650E+00      -0.15617E+01
      0      1       0.20885E+00       0.53440E-05      -0.83542E+00       0.48118E+01       0.71912E+00      -0.14054E+01
      0      1      -0.10094E+02      -0.38127E-05      -0.54934E+00       0.41392E+01      -0.75267E+00       0.62781E+01
      0      1       0.10050E+02      -0.25395E-05      -0.56374E+00       0.61254E+00      -0.45722E+00      -0.13612E+01
      0      1       0.62603E+01       0.13882E-05       0.37028E+00      -0.53269E+01       0.42382E-01       0.61209E+00
      0      1       0.10514E+02      -0.34054E-05      -0.92653E+00       0.87091E+01       0.33960E+00      -0.97428E+00
      0      1      -0.10600E+02      -0.10332E-05       0.57849E+00      -0.18034E+01      -0.23180E+00       0.15505E+01
      0      1      -0.25281E+01       0.51055E-05       0.24430E+00       0.34293E+01      -0.21935E+00      -0.29639E+00
      0      1       0.92564E+01      -0.28762E-05       0.43831E+00      -0.28072E+01       0.31873E-02      -0.94128E+00
      0      1       0.74339E+01       0.30894E-05       0.79307E-01      -0.27133E+01      -0.49677E+00       0.30643E+01
      0      1       0.17604E+00       0.37311E-05       0.37946E-02      -0.74532E+01       0.31210E+00       0.37274E+01
      0      1      -0.59044E+01       0.32431E-05      -0.99393E-01      -0.38576E+01      -0.28072E+00       0.38613E+01
      0      1      -0.43674E+01      -0.26729E-05      -0.71292E+00       0.48999E+01      -0.47173E+00       0.26884E+01
      0      1       0.76226E+01       0.33691E-05      -0.12857E+00       0.53964E+00       0.52889E-01      -0.74580E+00
      0      1       0.11343E+02      -0.32538E-05       0.50689E+00      -0.46031E+01       0.40821E+00       0.92377E+00
      0      1      -0.64080E+01       0.54727E-06       0.24847E+00       0.10339E+01       0.35658E+00       0.14749E+00
      0      1      -0.37189E+01      -0.36593E-05      -0.10140E+01       0.11732E+02       0.97289E-01       0.32568E+01
      0      1       0.90728E+01       0.34434E-05      -0.47805E+00      -0.56597E+01       0.27101E+00      -0.32309E+01
      0      1       0.95183E+01       0.35820E-06      -0.52951E-01      -0.30744E+01      -0.32280E+00       0.22372E+01
      0      1       0.91316E+01       0.15519E-05       0.27783E+00      -0.20374E+01      -0.53455E+00       0.42965E+01
      0      1       0.16982E+01      -0.16950E-05      -0.28682E+00       0.20505E+01       0.79588E-01       0.61201E+00
      0      1       0.11201E+02      -0.50555E-06      -0.10962E+00       0.89424E+00      -0.11865E+00       0.38480E+01
      0      1      -0.79981E+01      -0.91543E-06       0.17869E+00      -0.48430E+01       0.23828E+00      -0.39309E+01
      0      1       0.85512E+01       0.25276E-05       0.53195E-01      -0.76208E+01       0.94686E-01       0.42244E+01
      0      1       0.48227E+01      -0.69176E-06       0.13840E+00      -0.10257E+01      -0.75002E+00       0.34462E+01
      0      1       0.34120E+01       0.37106E-05      -0.32782E+00      -0.97343E+00       0.48315E+00      -0.72603E+01
      0      1       0.96736E+01      -0.23546E-05      -0.27025E+00      -0.55580E+00       0.46610E+00      -0.46298E+01
      0      1      -0.46410E+01      -0.13467E-05      -0.17768E+00      -0.71652E-01       0.15616E+00      -0.16999E+01
      0      1       0.33065E+00       0.35213E-06      -0.55388E+00       0.33305E+01       0.46566E-01       0.25242E+01
      0      1       0.11156E+02      -0.29095E-05       0.19177E+00      -0.25017E+01      -0.19530E+00       0.76920E+00
      0      1       0.11412E+01       0.39920E-06      -0.29703E+00      -0.22052E+01      -0.43129E+00       0.28200E+01
      0      1       0.70637E+01       0.32642E-05      -0.50172E+00       0.43456E+00      -0.91521E+00       0.88838E+01
      0      1       0.61318E+01      -0.26294E-05      -0.25299E+00       0.84976E+00       0.51061E+00      -0.16378E+01
      0      1       0.26224E+01       0.13624E-05       0.26784E+00       0.66639E+00      -0.59360E+00       0.29797E+01
      0      1      -0.56578E+01      -0.41330E-05       0.33540E+00      -0.16952E+00      -0.22403E+00       0.25391E+01
      0      1      -0.92815E+01      -0.31122E-05      -0.29889E+00      -0.30230E+01      -0.50976E+00      -0.23450E+00
      0      1      -0.90498E+01       0.26659E-05      -0.13354E+00       0.26859E+01      -0.48037E+00       0.18630E+01
      0      1      -0.54219E+01      -0.30937E-05      -0.79004E+00       0.75375E+01      -0.53039E+00       0.28779E+01
      0      1       0.11471E+02       0.33821E-05       0.55715E-01       0.29468E+01       0.83453E+00      -0.86815E+01
      0      1       0.86255E+01      -0.13554E-06       0.47872E+00      -0.34443E+01       0.25684E+00       0.83994E-02
      0      1       0.79861E+01      -0.51626E-05      -0.33061E+00       0.27463E+01      -0.49665E+00       0.34494E+01
      0      1       0.53663E+01      -0.24973E-05       0.21117E+00       0.10383E+01      -0.21655E-01      -0.14581E+01
      0      1       0.61807E+01      -0.39081E-05       0.45708E+00      -0.11834E+01      -0.62648E+00       0.59250E+01
      0      1      -0.13868E+01      -0.53220E-06      -0.39570E+00      -0.47994E+01      -0.30611E+00       0.12646E+01
      0      1      -0.10470E+02       0.13103E-05      -0.66307E+00      -0.14535E+01      -0.93759E-01      -0.36488E+01
      0      1       0.91704E+01      -0.33317E-05      -0.89585E-01      -0.56056E+01       0.51085E+00      -0.50648E+00
      0      1      -0.13670E+01       0.17108E-05       0.17424E+00      -0.34032E+01      -0.21054E+00       0.90406E+00
      0      1      -0.60170E+01      -0.46683E-05      -0.57141E-01       0.84394E-01       0.30208E+00      -0.28585E+01
      0      1      -0.63101E+01      -0.29712E-05      -0.17862E+00      -0.12635E+01      -0.19791E-01       0.37275E+01
      0      1      -0.13501E+01      -0.88728E-06      -0.20124E+00       0.26781E+01      -0.38883E+00      -0.40861E+00
      0      1       0.14039E+01       0.13233E-05       0.29051E+00       0.30490E+01      -0.59169E+00       0.18377E+01
      0      1       0.21824E+01       0.34159E-05      -0.10198E-01      -0.24590E+01       0.21780E+00      -0.18347E+01
      0      1      -0.12075E+02      -0.18921E-05       0.30078E+00       0.49984E+00       0.29476E-01       0.40494E+00
      0      1       0.47337E+01       0.23728E-05       0.19776E+00      -0.51422E+01      -0.22793E+00      -0.19647E+01
      0      1       0.46349E+01       0.15334E-05       0.12830E+00       0.23934E+01       0.27716E+00      -0.39778E+01
      0      1       0.69914E+01       0.10691E-05      -0.79307E+00       0.64414E+01       0.71867E+00      -0.35386E+01
      0      1      -0.96180E+01      -0.26997E-05       0.32103E+00      -0.94420E+00      -0.32692E+00       0.20421E+01
      0      1       0.70028E+01      -0.19558E-05       0.51647E+00      -0.21300E+01      -0.11739E+00       0.34405E+00
      0      1       0.12148E+01      -0.95099E-06       0.21031E+00       0.22899E+01       0.40633E+00      -0.60653E+01
      0      1      -0.10601E+02       0.63383E-06      -0.40763E-01      -0.12269E+01      -0.21069E+00       0.63866E+00
      0      1      -0.33097E+01      -0.22057E-05      -0.52823E+00      -0.39008E+01       0.21065E+00      -0.99148E+00
      0      1      -0.94296E+00      -0.47709E-05       0.24252E+00      -0.50482E+01       0.66326E+00      -0.22510E+01
      0      1      -0.12288E+02      -0.15635E-05       0.14599E+00       0.10530E+01       0.14144E+00      -0.31450E+01
      0      1      -0.58219E+01       0.10752E-05       0.31416E+00       0.10940E+01      -0.47007E+00       0.18920E+01
      0      1       0.11722E+01       0.33911E-05      -0.28789E-01      -0.93528E+00       0.30648E+00      -0.42484E+00
      0      1       0.32154E+01      -0.44459E-05       0.14507E+00       0.25848E+01       0.37640E+00      -0.26198E+01
      0      1       0.38805E+01       0.47900E-05       0.54239E+00       0.41917E+01       0.28429E+00      -0.25901E+01
      0      1      -0.25542E+01      -0.36817E-05      -0.41432E+00      -0.14018E+01      -0.32563E+00       0.14485E+01
      0      1      -0.89204E+01       0.21701E-06      -0.54000E+00       0.45908E+01      -0.80668E+00       0.16994E+01
      0      1      -0.78162E+01       0.22485E-05      -0.33886E-01       0.14330E+01      -0.19735E+00      -0.21668E+01
      0      1       0.10610E+02       0.21678E-05       0.19231E+00       0.68942E+00      -0.66926E+00       0.46514E+01
      0      1       0.33121E+01       0.41263E-05       0.24072E+00      -0.20905E+01       0.65286E+00      -0.81544E+01
      0      1      -0.26833E+01       0.45840E-05      -0.42853E+00       0.16711E+01       0.51290E+00       0.29991E+01
      0      1      -0.57758E-02       0.39943E-05      -0.56902E+00       0.38168E+01      -0.11023E+00      -0.44522E+01
      0      1      -0.30419E+01       0.43102E-05       0.24926E+00       0.16474E+01      -0.11371E+00      -0.22862E+01
      0      1       0.17931E+01       0.51236E-05       0.38835E+00       0.64259E+01      -0.20446E+00       0.21140E+01
      0      1       0.18579E+00       0.50515E-05      -0.37347E+00       0.44217E+00      -0.62238E+00       0.54376E+01
      0      1      -0.60748E+01      -0.20419E-05       0.10467E+00      -0.12322E+01      -0.97058E+00       0.43572E+01
      0      1       0.94643E+01       0.24286E-05       0.43907E+00       0.15343E+01      -0.77533E+00       0.46310E+01
      0      1       0.35475E+01       0.78086E-06       0.33231E+00       0.26377E+01      -0.41284E+00       0.87394E+00
      0      1      -0.34198E+01      -0.32957E-06       0.33290E+00      -0.34179E+01       0.21964E+00      -0.65277E+01
      0      1      -0.82378E+01      -0.24472E-05      -0.12302E+00       0.91802E+00      -0.69379E+00       0.42972E+01
      0      1       0.10644E+02      -0.35949E-05      -0.65336E+00       0.17655E+01       0.63603E+00      -0.69917E+01
      0      1      -0.84321E+01       0.48715E-05       0.28676E+00       0.94554E+00      -0.21468E+00      -0.50745E+01
      0      1      -0.35686E+01      -0.12364E-05       0.45300E+00       0.31583E+01      -0.71984E+00       0.46905E+01
      0      1       0.49701E+01      -0.15354E-05      -0.69430E-01       0.44934E+01      -0.10702E+00      -0.21459E+01
      0      1       0.30883E+01       0.31246E-05      -0.40319E+00      -0.24491E+01      -0.27349E+00       0.43081E+01
      0      1      -0.11981E+01      -0.40477E-05       0.30560E+00       0.16205E+01       0.16644E+00       0.17955E+00
      0      1       0.11319E+02       0.10738E-05       0.53021E+00      -0.15507E+01      -0.50816E+00       0.20554E+01
      0      1      -0.11905E+02       0.71592E-07       0.93352E-01      -0.30541E+01      -0.65086E+00       0.19124E+01
      0      1       0.92131E+01      -0.19275E-05       0.13521E+00      -0.50066E+01       0.14348E+00      -0.18379E+01
      0      1       0.19119E+01      -0.19486E-05       0.57958E+00      -0.61462E+01       0.66888E+00       0.30018E+01
      0      1      -0.43337E+01      -0.14888E-05      -0.12011E-02      -0.65364E+01       0.69286E+00      -0.22530E+01
      0      1       0.44372E+01      -0.72873E-06      -0.39536E+00      -0.37055E+01       0.70498E+00      -0.27560E+01
      0      1       0.10772E+02      -0.39985E-05       0.72513E-01       0.41098E+01      -0.56717E-01       0.18794E+01
      0      1       0.35489E+01      -0.31128E-05       0.20208E+00      -0.55043E+01      -0.35060E+00      -0.22157E+01
      0      1       0.24158E+00      -0.53156E-05       0.16779E+00      -0.16790E+01      -0.58485E-01       0.56901E+00
      0      1       0.79126E+01      -0.51492E-05       0.15891E+00      -0.12927E+01       0.44770E+00      -0.73282E+01
      0      1      -0.24208E+01       0.33351E-05       0.12461E+00      -0.56706E+01      -0.58133E+00       0.34319E+00
      0      1       0.17925E+00       0.29250E-05      -0.10385E+01       0.68523E+01       0.75357E+00      -0.59291E+01
      0      1      -0.51509E+01       0.17493E-05       0.32682E+00       0.40057E+01      -0.61370E-01      -0.50769E-01
      0      1       0.12869E+01       0.38343E-05      -0.39323E+00      -0.32043E+00      -0.33888E-01       0.24902E+01
      0      1       0.97770E+01       0.17612E-05      -0.16464E+00       0.62740E+00       0.32252E+00       0.39106E+00
      0      1       0.54266E+01       0.71815E-06       0.44189E+00       0.46003E+00       0.45697E+00      -0.11592E+01
      0      1       0.23964E+01      -0.30717E-05      -0.22450E+00       0.20945E+01       0.10736E+00      -0.67698E+01
      0      1      -0.11084E+02      -0.14031E-05       0.30332E+00      -0.76686E+00      -0.27738E+00      -0.35771E+01
      0      1       0.15007E+01      -0.41642E-05       0.20719E+00       0.79277E+00       0.20842E+00       0.32817E+01
      0      1       0.11836E+02       0.25366E-05       0.47925E-02      -0.52794E+00      -0.16894E+00      -0.41702E+01
      0      1      -0.11500E+02       0.14906E-05       0.61589E+00       0.31136E+01       0.17985E+00       0.14444E+01
      0      1       0.10525E+02       0.43742E-05      -0.72654E+00       0.61575E+01      -0.67298E+00       0.23364E+01
      0      1       0.10357E+02       0.25823E-05      -0.21984E+00       0.12026E+01       0.64200E+00      -0.66150E+01
      0      1       0.14501E+01      -0.15568E-05       0.12079E+00      -0.48061E+01       0.37975E+00       0.32187E+01
      0      1       0.37167E+01      -0.13203E-05      -0.23465E+00       0.77097E+00       0.11533E+00       0.58256E+01
      0      1       0.40109E+01       0.54698E-06       0.88153E-01      -0.68805E+00       0.71432E+00      -0.77406E+01
      0      1       0.88388E+01      -0.35246E-05      -0.40302E+00      -0.71014E+01      -0.35685E+00       0.12279E+01
      0      1      -0.38008E+01      -0.96523E-06       0.19964E+00       0.37368E+01      -0.78730E-01       0.22640E+00
      0      1      -0.11699E+02      -0.22533E-05       0.22544E+00      -0.45015E+01      -0.36055E+00       0.20720E+01
      0      1       0.94510E+01      -0.21819E-05       0.24405E+00      -0.33484E+01      -0.38358E+00       0.84559E+00
      0      1      -0.19286E+01       0.14851E-05      -0.25387E+00       0.35060E+01      -0.70164E+00       0.55009E+01
      0      1       0.40594E+01      -0.96710E-06       0.29908E+00      -0.22070E+01      -0.77163E-01       0.15516E+01
      0      1       0.44031E+01       0.11932E-05      -0.32400E-02      -0.57917E+01      -0.61148E+00      -0.38586E+00
      0      1       0.51493E+01      -0.28804E-05      -0.35335E+00       0.20119E+00      -0.41959E-01      -0.14856E+01
      0      1      -0.30208E+01       0.17325E-05       0.41723E+00       0.38436E+01      -0.31727E+00      -0.21686E+01
      0      1       0.10863E+02       0.21105E-05      -0.21919E+00      -0.41490E+01      -0.57970E+00       0.30980E+01
      0      1       0.25202E+01       0.40798E-05      -0.61137E+00       0.91551E+00      -0.15067E-01      -0.58208E+01
      0      1       0.14032E+00      -0.99677E-06       0.40093E+00      -0.62684E+01      -0.27067E-01      -0.39928E+00
      0      1      -0.74868E+00      -0.15663E-05       0.29129E+00       0.59330E+01      -0.71405E-01      -0.14165E+01
      0      1      -0.12216E+01       0.25368E-05       0.28929E-01      -0.56672E+00       0.27833E+00      -0.73483E+01
      0      1      -0.11301E+02       0.45389E-05      -0.64356E+00       0.41309E+01      -0.63209E+00       0.54092E+01
      0      1       0.12292E+02       0.45450E-05      -0.18728E+00      -0.98423E+01      -0.44194E-01       0.22512E+01
      0      1      -0.10056E+02       0.25855E-05       0.17493E+00      -0.50137E+00       0.16055E+00      -0.51749E+00
      0      1      -0.78485E+01       0.16421E-05       0.55179E+00      -0.41993E+00       0.34104E+00       0.21908E+00
      0      1      -0.32772E+01       0.43041E-05       0.32779E+00       0.28595E+01       0.17944E+00      -0.38710E+01
      0      1       0.73647E+01      -0.33978E-05       0.35330E+00       0.21062E+01      -0.51006E+00      -0.24506E+01
      0      1      -0.20212E+01       0.40089E-06      -0.52750E+00       0.38854E+01      -0.39156E+00       0.31790E+01
      0      1      -0.10949E+02       0.46808E-05       0.17587E+00       0.57986E+01       0.18150E+00       0.23580E+01
      0      1      -0.89348E+01      -0.36152E-05      -0.38488E+00      -0.17064E+01      -0.40456E+00       0.49617E+01
      0      1      -0.35253E+01       0.98363E-06      -0.80054E-01      -0.71103E+01       0.73912E+00      -0.37634E+01
      0      1      -0.25250E+00       0.22900E-05      -0.57117E+00       0.23490E+01      -0.33718E+00       0.24129E+01
      0      1       0.66811E+01      -0.34476E-05       0.68377E+00      -0.33272E+01      -0.25764E+00       0.55505E+00
      0      1      -0.53033E+01       0.37508E-05       0.30903E+00      -0.62972E+01       0.94533E-01       0.20737E+01
      0      1      -0.32272E+01       0.10682E-05       0.47385E+00      -0.20843E+01       0.70518E+00      -0.34245E+01
      0      1      -0.11002E+02       0.31837E-05      -0.18593E+00       0.32036E+01       0.30317E+00      -0.69052E+01
      0      1      -0.11744E+02       0.19923E-05       0.33375E+00       0.19131E+01      -0.15124E-01      -0.64316E-01
      0      1       0.12133E+02      -0.17031E-05      -0.38916E+00      -0.54224E+01      -0.46087E-01      -0.25280E+01
      0      1      -0.83674E+01       0.14815E-06      -0.18489E+00      -0.18578E+01       0.54749E+00      -0.53906E+01
      0      1       0.73030E+01       0.12852E-05       0.58983E+00       0.19954E+01       0.36691E+00      -0.94328E+01
      0      1       0.66101E+01      -0.34543E-05       0.28474E+00      -0.11460E+01       0.47669E+00      -0.49903E+01
      0      1       0.95941E+01      -0.22729E-05      -0.50110E+00      -0.13890E+01      -0.49057E+00       0.46144E+01
      0      1       0.36559E+01      -0.33860E-05      -0.49704E-01      -0.73209E+00       0.31714E+00      -0.20836E+01
      0      1       0.47436E+01      -0.34271E-05      -0.24041E+00       0.26606E+00       0.36124E+00      -0.80941E+00
      0      1      -0.52199E+01       0.39517E-06       0.35256E+00       0.36693E+01       0.69609E+00      -0.64555E+01
      0      1       0.36602E+01      -0.40042E-05      -0.28739E+00      -0.86342E+01       0.11265E+00       0.11528E+01
      0      1       0.10672E+02      -0.37714E-05      -0.38400E+00       0.33604E+01      -0.44995E+00      -0.71608E-01
      0      1       0.50461E+01      -0.37028E-05       0.18878E+00      -0.14853E+01       0.44027E+00       0.37888E+01
      0      1      -0.94934E+01       0.85177E-06       0.25935E+00       0.10351E+01       0.35137E+00       0.82019E-01
      0      1       0.10303E+02      -0.36606E-06       0.61968E+00       0.32281E+01       0.20707E+00      -0.39910E+01
      0      1       0.53387E+01       0.36880E-05       0.54194E+00       0.20910E+01      -0.21818E+00      -0.15887E+01
      0      1       0.49083E+01      -0.37912E-06       0.41896E+00       0.21978E+01      -0.38811E+00       0.43941E+00
      0      1       0.84478E+01       0.23427E-05       0.42342E+00       0.34218E+00       0.82036E+00      -0.99660E+01
      0      1      -0.34934E+01      -0.33988E-05      -0.28925E+00       0.19351E+01      -0.35512E-01      -0.28831E+01
      0      1      -0.73831E+01      -0.42016E-05       0.19547E+00       0.14563E+01       0.65563E+00      -0.84435E+00
      0      1      -0.23136E+01      -0.26801E-05      -0.22839E+00       0.26884E+00      -0.13212E+00      -0.29461E+00
      0      1       0.33438E+01       0.43661E-05       0.21296E+00      -0.30378E+01      -0.30642E+00      -0.33153E-01
      0      1      -0.69581E+01       0.47486E-05      -0.63817E+00      -0.12412E+01       0.30187E+00       0.28336E+01
      0      1       0.99534E+01       0.15858E-05       0.35639E+00       0.10207E+01       0.20315E+00       0.13300E+01
      0      1      -0.86754E+01      -0.75506E-06       0.40587E+00      -0.94996E+00      -0.60940E+00      -0.27678E+01
      0      1      -0.10471E+02      -0.48044E-05       0.52917E+00      -0.25195E+01      -0.23483E+00      -0.47331E+01
      0      1      -0.58231E+01      -0.22453E-05       0.27164E+00       0.72202E+00       0.28010E+00      -0.44700E+01
